data,valor
2015-09-25,3.9784
2015-09-28,4.1086
2015-09-29,4.0637
2015-09-30,3.9479
2015-10-01,4.0095
2015-10-02,3.9322
2015-10-05,3.9116
2015-10-06,3.8512
2015-10-07,3.8864
2015-10-08,3.7841
2015-10-09,3.7653
2015-10-13,3.8937
2015-10-14,3.8119
2015-10-15,3.7997
2015-10-16,3.9242
2015-10-19,3.8857
2015-10-20,3.9073
2015-10-21,3.9414
2015-10-22,3.9088
2015-10-23,3.8812
2015-10-26,3.906
2015-10-27,3.8883
2015-10-28,3.9094
2015-10-29,3.8509
2015-10-30,3.8564
2015-11-03,3.7712
2015-11-04,3.8004
2015-11-05,3.7798
2015-11-06,3.7709
2015-11-09,3.799
2015-11-10,3.751
2015-11-11,3.7639
2015-11-12,3.771
2015-11-13,3.8488
2015-11-16,3.8194
2015-11-17,3.809
2015-11-18,3.7668
2015-11-19,3.7184
2015-11-20,3.7052
2015-11-23,3.733
2015-11-24,3.7
2015-11-25,3.743
2015-11-26,3.743
2015-11-27,3.8458
2015-11-30,3.869
2015-12-01,3.8575
2015-12-02,3.835
2015-12-03,3.7596
2015-12-04,3.7533
2015-12-07,3.7681
2015-12-08,3.7962
2015-12-09,3.7502
2015-12-10,3.8126
2015-12-11,3.8728
2015-12-14,3.8779
2015-12-15,3.873
2015-12-16,3.8848
2015-12-17,3.8796
2015-12-18,3.9825
2015-12-21,4.0134
2015-12-22,3.9899
2015-12-23,3.9419
2015-12-24,3.9455
2015-12-28,3.8586
2015-12-29,3.8655
2015-12-30,3.9611
2015-12-31,3.9608
2016-01-04,4.0402
2016-01-05,4.0077
2016-01-06,4.0244
2016-01-07,4.0455
2016-01-08,4.026
2016-01-11,4.0537
2016-01-12,4.0288
2016-01-13,4.0158
2016-01-14,3.9996
2016-01-15,4.048
2016-01-18,4.0557
2016-01-19,4.0626
2016-01-20,4.0971
2016-01-21,4.1575
2016-01-22,4.0949
2016-01-25,4.0903
2016-01-26,4.0521
2016-01-27,4.1077
2016-01-28,4.0699
2016-01-29,4.0001
2016-02-01,3.9614
2016-02-02,3.988
2016-02-03,3.8955
2016-02-04,3.8882
2016-02-05,3.903
2016-02-10,3.9284
2016-02-11,3.9946
2016-02-12,4.004
2016-02-15,4.0064
2016-02-16,4.0708
2016-02-17,3.9851
2016-02-18,4.0269
2016-02-19,4.0226
2016-02-22,3.9469
2016-02-23,3.9587
2016-02-24,3.9591
2016-02-25,3.956
2016-02-26,3.9954
2016-02-29,4.0171
2016-03-01,3.9275
2016-03-02,3.8932
2016-03-03,3.7992
2016-03-04,3.7583
2016-03-07,3.783
2016-03-08,3.7556
2016-03-09,3.6849
2016-03-10,3.6215
2016-03-11,3.5827
2016-03-14,3.6616
2016-03-15,3.7662
2016-03-16,3.7426
2016-03-17,3.6279
2016-03-18,3.6242
2016-03-21,3.6192
2016-03-22,3.5806
2016-03-23,3.6854
2016-03-24,3.6778
2016-03-25,3.6794
2016-03-28,3.6264
2016-03-29,3.6382
2016-03-30,3.6059
2016-03-31,3.5933
2016-04-01,3.552
2016-04-04,3.6225
2016-04-05,3.681
2016-04-06,3.6434
2016-04-07,3.69
2016-04-08,3.5888
2016-04-11,3.4925
2016-04-12,3.4883
2016-04-13,3.4982
2016-04-14,3.4834
2016-04-15,3.5343
2016-04-18,3.6159
2016-04-19,3.5341
2016-04-20,3.5291
2016-04-21,3.5292
2016-04-22,3.5716
2016-04-25,3.5584
2016-04-26,3.529
2016-04-27,3.5278
2016-04-28,3.489
2016-04-29,3.4349
2016-05-02,3.502
2016-05-03,3.5585
2016-05-04,3.548
2016-05-05,3.5345
2016-05-06,3.5023
2016-05-09,3.5164
2016-05-10,3.4764
2016-05-11,3.4536
2016-05-12,3.4836
2016-05-13,3.534
2016-05-16,3.4997
2016-05-17,3.4889
2016-05-18,3.5682
2016-05-19,3.5648
2016-05-20,3.5207
2016-05-23,3.5725
2016-05-24,3.5715
2016-05-25,3.5831
2016-05-26,3.5838
2016-05-27,3.6075
2016-05-30,3.5708
2016-05-31,3.6113
2016-06-01,3.6013
2016-06-02,3.5945
2016-06-03,3.5279
2016-06-06,3.4898
2016-06-07,3.4403
2016-06-08,3.3624
2016-06-09,3.4007
2016-06-10,3.4194
2016-06-13,3.4815
2016-06-14,3.4817
2016-06-15,3.4744
2016-06-16,3.4665
2016-06-17,3.4159
2016-06-20,3.3947
2016-06-21,3.4121
2016-06-22,3.3776
2016-06-23,3.3371
2016-06-24,3.3765
2016-06-27,3.392
2016-06-28,3.3053
2016-06-29,3.2215
2016-06-30,3.2122
2016-07-01,3.2353
2016-07-04,3.2697
2016-07-05,3.3039
2016-07-06,3.3295
2016-07-07,3.3679
2016-07-08,3.3013
2016-07-11,3.3089
2016-07-12,3.295
2016-07-13,3.2637
2016-07-14,3.2533
2016-07-15,3.2815
2016-07-18,3.2534
2016-07-19,3.2497
2016-07-20,3.2601
2016-07-21,3.2713
2016-07-22,3.2563
2016-07-25,3.286
2016-07-26,3.2759
2016-07-27,3.2618
2016-07-28,3.2916
2016-07-29,3.2492
2016-08-01,3.265
2016-08-02,3.2591
2016-08-03,3.2379
2016-08-04,3.1939
2016-08-05,3.1651
2016-08-08,3.1735
2016-08-09,3.1446
2016-08-10,3.1275
2016-08-11,3.1447
2016-08-12,3.1928
2016-08-15,3.1861
2016-08-16,3.2022
2016-08-17,3.2057
2016-08-18,3.2391
2016-08-19,3.2037
2016-08-22,3.2005
2016-08-23,3.2351
2016-08-24,3.2245
2016-08-25,3.2342
2016-08-26,3.2645
2016-08-29,3.23
2016-08-30,3.2418
2016-08-31,3.2273
2016-09-01,3.2571
2016-09-02,3.2569
2016-09-05,3.2838
2016-09-06,3.1958
2016-09-07,3.2
2016-09-08,3.2158
2016-09-09,3.2745
2016-09-12,3.2478
2016-09-13,3.3137
2016-09-14,3.3451
2016-09-15,3.3035
2016-09-16,3.2627
2016-09-19,3.2722
2016-09-20,3.2589
2016-09-21,3.2058
2016-09-22,3.2209
2016-09-23,3.244
2016-09-26,3.24
2016-09-27,3.234
2016-09-28,3.2172
2016-09-29,3.259
2016-09-30,3.2613
2016-10-03,3.2103
2016-10-04,3.2584
2016-10-05,3.2215
2016-10-06,3.2288
2016-10-07,3.2216
2016-10-10,3.2075
2016-10-11,3.1956
2016-10-12,3.1952
2016-10-13,3.1784
2016-10-14,3.2065
2016-10-17,3.2022
2016-10-18,3.1888
2016-10-19,3.1697
2016-10-20,3.1433
2016-10-21,3.1511
2016-10-24,3.1246
2016-10-25,3.1151
2016-10-26,3.1409
2016-10-27,3.1701
2016-10-28,3.2065
2016-10-31,3.1893
2016-11-01,3.237
2016-11-02,3.2368
2016-11-03,3.2425
2016-11-04,3.2337
2016-11-07,3.202
2016-11-08,3.1699
2016-11-09,3.2172
2016-11-10,3.3864
2016-11-11,3.3915
2016-11-14,3.4345
2016-11-16,3.4201
2016-11-17,3.4193
2016-11-18,3.3832
2016-11-21,3.3526
2016-11-22,3.355
2016-11-23,3.3945
2016-11-24,3.3915
2016-11-25,3.422
2016-11-28,3.3859
2016-11-29,3.399
2016-11-30,3.3842
2016-12-01,3.4718
2016-12-02,3.4762
2016-12-05,3.4227
2016-12-06,3.408
2016-12-07,3.3827
2016-12-08,3.3753
2016-12-09,3.3801
2016-12-12,3.3397
2016-12-13,3.3356
2016-12-14,3.3708
2016-12-15,3.3699
2016-12-16,3.3919
2016-12-19,3.3652
2016-12-20,3.3546
2016-12-21,3.3274
2016-12-22,3.2874
2016-12-23,3.272
2016-12-26,3.2825
2016-12-27,3.2713
2016-12-28,3.2831
2016-12-29,3.2545
2016-12-30,3.255
2017-01-02,3.2656
2017-01-03,3.2652
2017-01-04,3.2161
2017-01-05,3.199
2017-01-06,3.2242
2017-01-09,3.1967
2017-01-10,3.1958
2017-01-11,3.1973
2017-01-12,3.1878
2017-01-13,3.2214
2017-01-16,3.2417
2017-01-17,3.2114
2017-01-18,3.2308
2017-01-19,3.1965
2017-01-20,3.1714
2017-01-23,3.1635
2017-01-24,3.1704
2017-01-25,3.1703
2017-01-26,3.1779
2017-01-27,3.141
2017-01-30,3.1278
2017-01-31,3.1508
2017-02-01,3.1295
2017-02-02,3.1235
2017-02-03,3.1174
2017-02-06,3.116
2017-02-07,3.1204
2017-02-08,3.1176
2017-02-09,3.1302
2017-02-10,3.116
2017-02-13,3.11
2017-02-14,3.085
2017-02-15,3.0595
2017-02-16,3.089
2017-02-17,3.1049
2017-02-20,3.087
2017-02-21,3.0956
2017-02-22,3.064
2017-02-23,3.0594
2017-02-24,3.111
2017-03-01,3.09
2017-03-02,3.1565
2017-03-03,3.1161
2017-03-06,3.1386
2017-03-07,3.1195
2017-03-08,3.163
2017-03-09,3.1932
2017-03-10,3.1396
2017-03-13,3.1527
2017-03-14,3.1683
2017-03-15,3.105
2017-03-16,3.1188
2017-03-17,3.0911
2017-03-20,3.0723
2017-03-21,3.088
2017-03-22,3.0867
2017-03-23,3.1403
2017-03-24,3.1089
2017-03-27,3.1265
2017-03-28,3.1409
2017-03-29,3.1202
2017-03-30,3.1502
2017-03-31,3.1219
2017-04-03,3.1139
2017-04-04,3.0925
2017-04-05,3.1209
2017-04-06,3.1435
2017-04-07,3.1466
2017-04-10,3.1317
2017-04-11,3.1372
2017-04-12,3.1258
2017-04-13,3.1462
2017-04-14,3.1437
2017-04-17,3.0991
2017-04-18,3.1072
2017-04-19,3.1516
2017-04-20,3.1478
2017-04-21,3.148
2017-04-24,3.1282
2017-04-25,3.1468
2017-04-26,3.1739
2017-04-27,3.184
2017-04-28,3.1767
2017-05-02,3.1515
2017-05-03,3.1664
2017-05-04,3.1882
2017-05-05,3.1767
2017-05-08,3.1985
2017-05-09,3.1909
2017-05-10,3.1681
2017-05-11,3.1404
2017-05-12,3.1228
2017-05-15,3.1116
2017-05-16,3.0965
2017-05-17,3.1394
2017-05-18,3.3685
2017-05-19,3.2534
2017-05-22,3.2664
2017-05-23,3.2702
2017-05-24,3.2758
2017-05-25,3.274
2017-05-26,3.2601
2017-05-29,3.2571
2017-05-30,3.2582
2017-05-31,3.227
2017-06-01,3.2503
2017-06-02,3.2452
2017-06-05,3.2964
2017-06-06,3.2779
2017-06-07,3.2697
2017-06-08,3.2614
2017-06-09,3.2969
2017-06-12,3.3181
2017-06-13,3.3155
2017-06-14,3.2746
2017-06-15,3.274
2017-06-16,3.2935
2017-06-19,3.2828
2017-06-20,3.3278
2017-06-21,3.3361
2017-06-22,3.3425
2017-06-23,3.3424
2017-06-26,3.2968
2017-06-27,3.3148
2017-06-28,3.2805
2017-06-29,3.3043
2017-06-30,3.3073
2017-07-03,3.3014
2017-07-04,3.3103
2017-07-05,3.2884
2017-07-06,3.2984
2017-07-07,3.2801
2017-07-10,3.2561
2017-07-11,3.2553
2017-07-12,3.2075
2017-07-13,3.212
2017-07-14,3.1795
2017-07-17,3.1824
2017-07-18,3.1562
2017-07-19,3.1492
2017-07-20,3.1205
2017-07-21,3.143
2017-07-24,3.147
2017-07-25,3.1726
2017-07-26,3.138
2017-07-27,3.1502
2017-07-28,3.1317
2017-07-31,3.1266
2017-08-01,3.1258
2017-08-02,3.1132
2017-08-03,3.1146
2017-08-04,3.1319
2017-08-07,3.1268
2017-08-08,3.1266
2017-08-09,3.1557
2017-08-10,3.1759
2017-08-11,3.1937
2017-08-14,3.189
2017-08-15,3.1704
2017-08-16,3.1525
2017-08-17,3.1753
2017-08-18,3.147
2017-08-21,3.1648
2017-08-22,3.1623
2017-08-23,3.1416
2017-08-24,3.1482
2017-08-25,3.1598
2017-08-28,3.1675
2017-08-29,3.1646
2017-08-30,3.16
2017-08-31,3.1487
2017-09-01,3.1403
2017-09-04,3.139
2017-09-05,3.1172
2017-09-06,3.0998
2017-09-07,3.0999
2017-09-08,3.0872
2017-09-11,3.1035
2017-09-12,3.1263
2017-09-13,3.1352
2017-09-14,3.1197
2017-09-15,3.1104
2017-09-18,3.1362
2017-09-19,3.1357
2017-09-20,3.1339
2017-09-21,3.1371
2017-09-22,3.125
2017-09-25,3.1596
2017-09-26,3.1666
2017-09-27,3.1925
2017-09-28,3.1828
2017-09-29,3.1631
2017-10-02,3.1547
2017-10-03,3.1457
2017-10-04,3.1353
2017-10-05,3.1539
2017-10-06,3.1552
2017-10-09,3.1885
2017-10-10,3.18
2017-10-11,3.1706
2017-10-12,3.1717
2017-10-13,3.1453
2017-10-16,3.1705
2017-10-17,3.1581
2017-10-18,3.1711
2017-10-19,3.171
2017-10-20,3.194
2017-10-23,3.2375
2017-10-24,3.247
2017-10-25,3.2355
2017-10-26,3.281
2017-10-27,3.2515
2017-10-30,3.289
2017-10-31,3.2727
2017-11-01,3.2666
2017-11-03,3.305
2017-11-06,3.2493
2017-11-07,3.2714
2017-11-08,3.2545
2017-11-09,3.2521
2017-11-10,3.2779
2017-11-13,3.2769
2017-11-14,3.316
2017-11-16,3.274
2017-11-17,3.2578
2017-11-20,3.2584
2017-11-21,3.2588
2017-11-22,3.2243
2017-11-23,3.2218
2017-11-24,3.2326
2017-11-27,3.2225
2017-11-28,3.2126
2017-11-29,3.2466
2017-11-30,3.2728
2017-12-01,3.2575
2017-12-04,3.2442
2017-12-05,3.2414
2017-12-06,3.2357
2017-12-07,3.2906
2017-12-08,3.2918
2017-12-11,3.3035
2017-12-12,3.3065
2017-12-13,3.31
2017-12-14,3.3419
2017-12-15,3.2951
2017-12-18,3.2923
2017-12-19,3.29
2017-12-20,3.2915
2017-12-21,3.3093
2017-12-22,3.337
2017-12-26,3.312
2017-12-27,3.315
2017-12-28,3.3125
2017-12-29,3.3123
2018-01-02,3.2591
2018-01-03,3.2369
2018-01-04,3.2346
2018-01-05,3.2292
2018-01-08,3.237
2018-01-09,3.2482
2018-01-10,3.2282
2018-01-11,3.2154
2018-01-12,3.2056
2018-01-15,3.2163
2018-01-16,3.2243
2018-01-17,3.2239
2018-01-18,3.2064
2018-01-19,3.196
2018-01-22,3.2021
2018-01-23,3.2371
2018-01-24,3.1465
2018-01-25,3.1486
2018-01-26,3.1511
2018-01-29,3.1554
2018-01-30,3.1815
2018-01-31,3.1865
2018-02-01,3.1672
2018-02-02,3.2182
2018-02-05,3.2626
2018-02-06,3.2475
2018-02-07,3.2705
2018-02-08,3.2858
2018-02-09,3.314
2018-02-14,3.2171
2018-02-15,3.228
2018-02-16,3.2303
2018-02-19,3.2345
2018-02-20,3.25
2018-02-21,3.2692
2018-02-22,3.2515
2018-02-23,3.239
2018-02-26,3.2258
2018-02-27,3.245
2018-02-28,3.24
2018-03-01,3.2515
2018-03-02,3.2528
2018-03-05,3.2429
2018-03-06,3.211
2018-03-07,3.2454
2018-03-08,3.2665
2018-03-09,3.255
2018-03-12,3.2615
2018-03-13,3.2609
2018-03-14,3.2604
2018-03-15,3.2853
2018-03-16,3.2796
2018-03-19,3.2874
2018-03-20,3.3114
2018-03-21,3.2738
2018-03-22,3.3157
2018-03-23,3.3126
2018-03-26,3.3142
2018-03-27,3.3257
2018-03-28,3.3216
2018-03-29,3.3062
2018-03-30,3.3065
2018-04-02,3.3132
2018-04-03,3.3412
2018-04-04,3.3299
2018-04-05,3.345
2018-04-06,3.3689
2018-04-09,3.4216
2018-04-10,3.4105
2018-04-11,3.3745
2018-04-12,3.4133
2018-04-13,3.4228
2018-04-16,3.4195
2018-04-17,3.4076
2018-04-18,3.3802
2018-04-19,3.3842
2018-04-20,3.4124
2018-04-23,3.4524
2018-04-24,3.4729
2018-04-25,3.4845
2018-04-26,3.4754
2018-04-27,3.4576
2018-04-30,3.5042
2018-05-01,3.5072
2018-05-02,3.5505
2018-05-03,3.5264
2018-05-04,3.5297
2018-05-07,3.5505
2018-05-08,3.562
2018-05-09,3.5924
2018-05-10,3.5496
2018-05-11,3.6001
2018-05-14,3.6233
2018-05-15,3.6552
2018-05-16,3.6757
2018-05-17,3.698
2018-05-18,3.7367
2018-05-21,3.6777
2018-05-22,3.6479
2018-05-23,3.6285
2018-05-24,3.6473
2018-05-25,3.6541
2018-05-28,3.7353
2018-05-29,3.7257
2018-05-30,3.724
2018-05-31,3.729
2018-06-01,3.7644
2018-06-04,3.7453
2018-06-05,3.8088
2018-06-06,3.8527
2018-06-07,3.908
2018-06-08,3.7083
2018-06-11,3.7117
2018-06-12,3.7194
2018-06-13,3.72
2018-06-14,3.8059
2018-06-15,3.7295
2018-06-18,3.7461
2018-06-19,3.7467
2018-06-20,3.7724
2018-06-21,3.7691
2018-06-22,3.7822
2018-06-25,3.775
2018-06-26,3.8024
2018-06-27,3.8624
2018-06-28,3.8606
2018-06-29,3.8762
2018-07-02,3.9105
2018-07-03,3.8974
2018-07-04,3.9133
2018-07-05,3.9313
2018-07-06,3.8616
2018-07-09,3.8725
2018-07-10,3.8144
2018-07-11,3.8766
2018-07-12,3.8822
2018-07-13,3.8514
2018-07-16,3.8605
2018-07-17,3.8387
2018-07-18,3.8492
2018-07-19,3.8315
2018-07-20,3.769
2018-07-23,3.7831
2018-07-24,3.7489
2018-07-25,3.6901
2018-07-26,3.7477
2018-07-27,3.7108
2018-07-30,3.7296
2018-07-31,3.7582
2018-08-01,3.7507
2018-08-02,3.7496
2018-08-03,3.707
2018-08-06,3.7365
2018-08-07,3.7521
2018-08-08,3.7725
2018-08-09,3.8001
2018-08-10,3.8642
2018-08-13,3.888
2018-08-14,3.8677
2018-08-15,3.9049
2018-08-16,3.907
2018-08-17,3.9089
2018-08-20,3.9696
2018-08-21,4.0492
2018-08-22,4.0429
2018-08-23,4.1135
2018-08-24,4.1036
2018-08-27,4.0814
2018-08-28,4.1374
2018-08-29,4.1045
2018-08-30,4.1492
2018-08-31,4.0533
2018-09-03,4.1582
2018-09-04,4.1599
2018-09-05,4.146
2018-09-06,4.0589
2018-09-07,4.0593
2018-09-10,4.087
2018-09-11,4.1533
2018-09-12,4.1589
2018-09-13,4.2073
2018-09-14,4.1747
2018-09-17,4.1337
2018-09-18,4.1632
2018-09-19,4.129
2018-09-20,4.0773
2018-09-21,4.0493
2018-09-24,4.0903
2018-09-25,4.0756
2018-09-26,4.0338
2018-09-27,4.0124
2018-09-28,4.0503
2018-10-01,4.0203
2018-10-02,3.9403
2018-10-03,3.9039
2018-10-04,3.8745
2018-10-05,3.8381
2018-10-08,3.7795
2018-10-09,3.7135
2018-10-10,3.7561
2018-10-11,3.7804
2018-10-12,3.7833
2018-10-15,3.7365
2018-10-16,3.7247
2018-10-17,3.688
2018-10-18,3.7217
2018-10-19,3.7149
2018-10-22,3.6872
2018-10-23,3.6945
2018-10-24,3.7345
2018-10-25,3.7052
2018-10-26,3.6423
2018-10-29,3.7203
2018-10-30,3.6973
2018-10-31,3.7225
2018-11-01,3.7018
2018-11-02,3.697
2018-11-05,3.7255
2018-11-06,3.7615
2018-11-07,3.7323
2018-11-08,3.7603
2018-11-09,3.7336
2018-11-12,3.7685
2018-11-13,3.8035
2018-11-14,3.7847
2018-11-15,3.7835
2018-11-16,3.7436
2018-11-19,3.757
2018-11-20,3.7645
2018-11-21,3.7985
2018-11-22,3.8041
2018-11-23,3.8295
2018-11-26,3.941
2018-11-27,3.8732
2018-11-28,3.846
2018-11-29,3.8525
2018-11-30,3.8667
2018-12-03,3.8423
2018-12-04,3.8526
2018-12-05,3.869
2018-12-06,3.8795
2018-12-07,3.9074
2018-12-10,3.917
2018-12-11,3.9037
2018-12-12,3.8556
2018-12-13,3.8909
2018-12-14,3.9183
2018-12-17,3.8994
2018-12-18,3.9125
2018-12-19,3.8976
2018-12-20,3.842
2018-12-21,3.9041
2018-12-24,3.9041
2018-12-25,3.9043
2018-12-26,3.9221
2018-12-27,3.8733
2018-12-28,3.8814
2018-12-31,3.8814
2019-01-01,3.8814
2019-01-02,3.7897
2019-01-03,3.7563
2019-01-04,3.7153
2019-01-07,3.7355
2019-01-08,3.7133
2019-01-09,3.6808
2019-01-10,3.7105
2019-01-11,3.7114
2019-01-14,3.7008
2019-01-15,3.7173
2019-01-16,3.7365
2019-01-17,3.7513
2019-01-18,3.7548
2019-01-21,3.7553
2019-01-22,3.806
2019-01-23,3.771
2019-01-24,3.7735
2019-01-25,3.7744
2019-01-28,3.7622
2019-01-29,3.7203
2019-01-30,3.685
2019-01-31,3.6441
2019-02-01,3.6594
2019-02-04,3.6688
2019-02-05,3.67
2019-02-06,3.6983
2019-02-07,3.7187
2019-02-08,3.7301
2019-02-11,3.7575
2019-02-12,3.7099
2019-02-13,3.7545
2019-02-14,3.7243
2019-02-15,3.7028
2019-02-18,3.7346
2019-02-19,3.7251
2019-02-20,3.7276
2019-02-21,3.7712
2019-02-22,3.7495
2019-02-25,3.7517
2019-02-26,3.7487
2019-02-27,3.7285
2019-02-28,3.7565
2019-03-01,3.777
2019-03-04,3.7756
2019-03-05,3.7756
2019-03-06,3.8398
2019-03-07,3.8705
2019-03-08,3.8687
2019-03-11,3.8413
2019-03-12,3.8114
2019-03-13,3.8173
2019-03-14,3.8447
2019-03-15,3.8141
2019-03-18,3.7923
2019-03-19,3.7893
2019-03-20,3.7767
2019-03-21,3.7949
2019-03-22,3.9063
2019-03-25,3.8499
2019-03-26,3.8754
2019-03-27,3.9937
2019-03-28,3.9008
2019-03-29,3.9219
2019-04-01,3.8511
2019-04-02,3.8538
2019-04-03,3.8718
2019-04-04,3.86
2019-04-05,3.8733
2019-04-08,3.8512
2019-04-09,3.8505
2019-04-10,3.8252
2019-04-11,3.8599
2019-04-12,3.8822
2019-04-15,3.8735
2019-04-16,3.9049
2019-04-17,3.9374
2019-04-18,3.929
2019-04-19,3.936
2019-04-22,3.936
2019-04-23,3.922
2019-04-24,3.9914
2019-04-25,3.9501
2019-04-26,3.9333
2019-04-29,3.9428
2019-04-30,3.9197
2019-05-01,3.9206
2019-05-02,3.9674
2019-05-03,3.9395
2019-05-06,3.9695
2019-05-07,3.9706
2019-05-08,3.9286
2019-05-09,3.9469
2019-05-10,3.9531
2019-05-13,3.9941
2019-05-14,3.9756
2019-05-15,4.002
2019-05-16,4.0451
2019-05-17,4.0994
2019-05-20,4.0971
2019-05-21,4.0391
2019-05-22,4.0399
2019-05-23,4.0418
2019-05-24,4.0225
2019-05-27,4.042
2019-05-28,4.0257
2019-05-29,3.9729
2019-05-30,3.9819
2019-05-31,3.923
2019-06-03,3.8863
2019-06-04,3.8571
2019-06-05,3.8809
2019-06-06,3.8814
2019-06-07,3.8796
2019-06-10,3.8885
2019-06-11,3.8576
2019-06-12,3.8673
2019-06-13,3.849
2019-06-14,3.8972
2019-06-17,3.8878
2019-06-18,3.8604
2019-06-19,3.8394
2019-06-20,3.8391
2019-06-21,3.8214
2019-06-24,3.8247
2019-06-25,3.8485
2019-06-26,3.844
2019-06-27,3.8206
2019-06-28,3.8503
2019-07-01,3.8409
2019-07-02,3.8484
2019-07-03,3.8288
2019-07-04,3.8018
2019-07-05,3.8218
2019-07-08,3.808
2019-07-09,3.8006
2019-07-10,3.7548
2019-07-11,3.7552
2019-07-12,3.7374
2019-07-15,3.7577
2019-07-16,3.7693
2019-07-17,3.7649
2019-07-18,3.7194
2019-07-19,3.7486
2019-07-22,3.7402
2019-07-23,3.7745
2019-07-24,3.7735
2019-07-25,3.7798
2019-07-26,3.7779
2019-07-29,3.7818
2019-07-30,3.7907
2019-07-31,3.8153
2019-08-01,3.8404
2019-08-02,3.8897
2019-08-05,3.9776
2019-08-06,3.9619
2019-08-07,3.9702
2019-08-08,3.9198
2019-08-09,3.9416
2019-08-12,3.9849
2019-08-13,3.9669
2019-08-14,4.0514
2019-08-15,3.9918
2019-08-16,4.0065
2019-08-19,4.0746
2019-08-20,4.0555
2019-08-21,4.0264
2019-08-22,4.0706
2019-08-23,4.1225
2019-08-26,4.1568
2019-08-27,4.1306
2019-08-28,4.1676
2019-08-29,4.1708
2019-08-30,4.1448
2019-09-02,4.188
2019-09-03,4.1667
2019-09-04,4.0947
2019-09-05,4.1104
2019-09-06,4.0606
2019-09-09,4.0953
2019-09-10,4.081
2019-09-11,4.0673
2019-09-12,4.0611
2019-09-13,4.0877
2019-09-16,4.0809
2019-09-17,4.0775
2019-09-18,4.1104
2019-09-19,4.1672
2019-09-20,4.1483
2019-09-23,4.1648
2019-09-24,4.1652
2019-09-25,4.1483
2019-09-26,4.1691
2019-09-27,4.1582
2019-09-30,4.1569
2019-10-01,4.1584
2019-10-02,4.13
2019-10-03,4.0819
2019-10-04,4.0564
2019-10-07,4.1082
2019-10-08,4.0959
2019-10-09,4.1096
2019-10-10,4.1086
2019-10-11,4.1089
2019-10-14,4.1261
2019-10-15,4.1803
2019-10-16,4.1554
2019-10-17,4.1665
2019-10-18,4.1128
2019-10-21,4.1289
2019-10-22,4.0843
2019-10-23,4.0374
2019-10-24,4.0421
2019-10-25,4.0042
2019-10-28,3.9923
2019-10-29,3.9989
2019-10-30,3.9922
2019-10-31,4.0177
2019-11-01,3.991
2019-11-04,4.0156
2019-11-05,3.994
2019-11-06,4.0836
2019-11-07,4.1008
2019-11-08,4.1635
2019-11-11,4.1519
2019-11-12,4.1679
2019-11-13,4.1706
2019-11-14,4.1952
2019-11-15,4.1962
2019-11-18,4.2179
2019-11-19,4.1945
2019-11-20,4.1965
2019-11-21,4.1933
2019-11-22,4.1965
2019-11-25,4.2271
2019-11-26,4.2335
2019-11-27,4.2638
2019-11-28,4.1903
2019-11-29,4.2377
2019-12-02,4.2234
2019-12-03,4.2065
2019-12-04,4.208
2019-12-05,4.186
2019-12-06,4.1414
2019-12-09,4.1426
2019-12-10,4.147
2019-12-11,4.1241
2019-12-12,4.0909
2019-12-13,4.1083
2019-12-16,4.0633
2019-12-17,4.0717
2019-12-18,4.0634
2019-12-19,4.0697
2019-12-20,4.1021
2019-12-23,4.0836
2019-12-24,4.0843
2019-12-25,4.07
2019-12-26,4.0567
2019-12-27,4.046
2019-12-30,4.0195
2019-12-31,4.0198
2020-01-01,4.0197
2020-01-02,4.0263
2020-01-03,4.0669
2020-01-06,4.0618
2020-01-07,4.0679
2020-01-08,4.0648
2020-01-09,4.0925
2020-01-10,4.096
2020-01-13,4.1468
2020-01-14,4.1329
2020-01-15,4.1755
2020-01-16,4.185
2020-01-17,4.1619
2020-01-20,4.1904
2020-01-21,4.2125
2020-01-22,4.1827
2020-01-23,4.1706
2020-01-24,4.1816
2020-01-27,4.2079
2020-01-28,4.1944
2020-01-29,4.2309
2020-01-30,4.2434
2020-01-31,4.2825
2020-02-03,4.248
2020-02-04,4.2547
2020-02-05,4.2356
2020-02-06,4.2826
2020-02-07,4.3206
2020-02-10,4.3251
2020-02-11,4.3318
2020-02-12,4.3553
2020-02-13,4.3503
2020-02-14,4.2976
2020-02-17,4.3275
2020-02-18,4.3559
2020-02-19,4.3654
2020-02-20,4.3937
2020-02-21,4.3893
2020-02-24,4.3884
2020-02-25,4.3885
2020-02-26,4.4504
2020-02-27,4.4864
2020-02-28,4.4726
2020-03-02,4.4746
2020-03-03,4.5147
2020-03-04,4.5852
2020-03-05,4.6077
2020-03-06,4.6273
2020-03-09,4.7219
2020-03-10,4.6407
2020-03-11,4.8258
2020-03-12,4.7903
2020-03-13,4.8324
2020-03-16,5.0008
2020-03-17,5.009
2020-03-18,5.1071
2020-03-19,5.095
2020-03-20,5.0643
2020-03-23,5.1409
2020-03-24,5.097
2020-03-25,5.0352
2020-03-26,5.0247
2020-03-27,5.1009
2020-03-30,5.1947
2020-03-31,5.2059
2020-04-01,5.2494
2020-04-02,5.2547
2020-04-03,5.3532
2020-04-06,5.2846
2020-04-07,5.2249
2020-04-08,5.1225
2020-04-09,5.11
2020-04-10,5.1073
2020-04-13,5.1998
2020-04-14,5.1625
2020-04-15,5.2388
2020-04-16,5.2373
2020-04-17,5.2341
2020-04-20,5.3171
2020-04-21,5.317
2020-04-22,5.4576
2020-04-23,5.5365
